key,text,tag,file
DemonPenis.label,[待翻译] 惡魔陰莖,DemonPenis.label,ThingDef\Items_BodyParts_Demon.xml
DemonPenis.description,[待翻译] 一個被切下的惡魔陰莖，它和人類一般大小，能從尿道伸出小觸角，可以導致它的情人屈從於快感，不斷涌出惡魔的體液（人類無法安裝）,DemonPenis.description,ThingDef\Items_BodyParts_Demon.xml
DemonVagina.label,[待翻译] 惡魔陰道,DemonVagina.label,ThingDef\Items_BodyParts_Demon.xml
DemonVagina.description,[待翻译] 一個被切下來的惡魔陰道，充滿了小觸角，能讓情人爽上天堂，不斷的涌出惡魔的體液（人類無法安裝）,DemonVagina.description,ThingDef\Items_BodyParts_Demon.xml
DemonAnus.label,[待翻译] 惡魔肛門,DemonAnus.label,ThingDef\Items_BodyParts_Demon.xml
DemonAnus.description,[待翻译] 一個被切下的惡魔肛門，裡面充滿了觸手……（人類無法安裝）,DemonAnus.description,ThingDef\Items_BodyParts_Demon.xml
Penis.label,[待翻译] 人類陰莖,Penis.label,ThingDef\Items_BodyParts_Human.xml
Penis.description,[待翻译] 一根切下來的人類陰莖。,Penis.description,ThingDef\Items_BodyParts_Human.xml
Vagina.label,[待翻译] 人類陰道,Vagina.label,ThingDef\Items_BodyParts_Human.xml
Vagina.description,[待翻译] 一個切下來的人類陰道。,Vagina.description,ThingDef\Items_BodyParts_Human.xml
Breasts.label,[待翻译] 人類乳房,Breasts.label,ThingDef\Items_BodyParts_Human.xml
Breasts.description,[待翻译] 一對切下來的人類乳房。,Breasts.description,ThingDef\Items_BodyParts_Human.xml
Anus.label,[待翻译] 人類肛門,Anus.label,ThingDef\Items_BodyParts_Human.xml
Anus.description,[待翻译] 一個切下來的人類肛門。,Anus.description,ThingDef\Items_BodyParts_Human.xml
FeaturelessChest.label,[待翻译] 平滑胸部,FeaturelessChest.label,ThingDef\Items_BodyParts_Human.xml
FeaturelessChest.description,[待翻译] 平滑，無特徵的胸部。主要在非哺乳動物身上。,FeaturelessChest.description,ThingDef\Items_BodyParts_Human.xml
PegDick.label,[待翻译] 假陰莖,PegDick.label,ThingDef\Items_BodyParts_Implants.xml
PegDick.description,[待翻译] 一根木製陽具，被設計用來代替斷掉的陰莖（小心木刺）,PegDick.description,ThingDef\Items_BodyParts_Implants.xml
HydraulicPenis.label,[待翻译] 液壓陰莖,HydraulicPenis.label,ThingDef\Items_BodyParts_Implants.xml
HydraulicPenis.description,[待翻译] 一個假陰莖，冰冷的金屬，內建流體輸送系統，通過液壓變大。,HydraulicPenis.description,ThingDef\Items_BodyParts_Implants.xml
HydraulicVagina.label,[待翻译] 液壓陰道,HydraulicVagina.label,ThingDef\Items_BodyParts_Implants.xml
HydraulicVagina.description,[待翻译] 一個假陰道，它使用簡單的液壓系統來模擬正常陰道的緊密度，被它冰冷地裹住讓人很不舒服，不過有著很強的吸力。,HydraulicVagina.description,ThingDef\Items_BodyParts_Implants.xml
HydraulicBreasts.label,[待翻译] 液壓乳房,HydraulicBreasts.label,ThingDef\Items_BodyParts_Implants.xml
HydraulicBreasts.description,[待翻译] 一對並不好看的假體乳房，錐形的金屬結構增加了泵送功能，可以biubiu地射你朋友一身。,HydraulicBreasts.description,ThingDef\Items_BodyParts_Implants.xml
HydraulicAnus.label,[待翻译] 液壓肛門,HydraulicAnus.label,ThingDef\Items_BodyParts_Implants.xml
HydraulicAnus.description,[待翻译] 一個假肛門，用簡單的液壓裝置來收緊，被它冰冷地裹住讓人很不舒服，不過有著很強的吸力。,HydraulicAnus.description,ThingDef\Items_BodyParts_Implants.xml
BionicPenis.label,[待翻译] 仿生陰莖,BionicPenis.label,ThingDef\Items_BodyParts_Implants.xml
BionicPenis.description,"[待翻译] 高科技的人造陰莖，功能包括：
-可調整大小，適合各式各樣的陰道。
-超過50種不同的振動模式，包括10種科學已知最刺激的波形。
-最先進的神經系統鏈接讓你感受你從未享受過的快感。",BionicPenis.description,ThingDef\Items_BodyParts_Implants.xml
BionicVagina.label,[待翻译] 仿生陰道,BionicVagina.label,ThingDef\Items_BodyParts_Implants.xml
BionicVagina.description,"[待翻译] 一個高科技的人造陰道，功能包括：
-內部排列有1.5億個微G點。
-使用內部壓力感測器來適應任何陰莖的大小、速度和壓力。
-使用硼石墨潤滑液進行自動潤滑，平滑但不粘連（包括可切換的粘性，防止您陷入其中）",BionicVagina.description,ThingDef\Items_BodyParts_Implants.xml
BionicBreasts.label,[待翻译] 仿生乳房,BionicBreasts.label,ThingDef\Items_BodyParts_Implants.xml
BionicBreasts.description,"[待翻译] 一個高科技的人造乳房，功能包括：
-調整到任何你需要的大小。",BionicBreasts.description,ThingDef\Items_BodyParts_Implants.xml
BionicAnus.label,[待翻译] 仿生肛門,BionicAnus.label,ThingDef\Items_BodyParts_Implants.xml
BionicAnus.description,"[待翻译] 一個高科技的人造肛門，功能包括：
-調整到任何你需要的大小。
-使用硼石墨潤滑液進行自動潤滑，平滑但不粘連（包括可切換的粘性，防止您陷入其中）",BionicAnus.description,ThingDef\Items_BodyParts_Implants.xml
ArchotechPenis.label,[待翻译] 超凡科技陰莖,ArchotechPenis.label,ThingDef\Items_BodyParts_Implants.xml
ArchotechPenis.description,"[待翻译] 一根由超凡科技打造的人工陰莖。
-它的刺激能力在各種性行為中都是無與倫比的。
-它不僅能夠改變顏色，紋理，長度與形狀以達到為所有孔洞提供完美的刺激的能力。
-它可以比塑鋼還硬且具有自我修復能力。
-它能與身體無縫連線，且直接連線到神經系統，極大地增強了所有者的耐力與效能力使得歡愉無限延長。
-由人工智慧控制的震動與定製的資訊素相結合，確保每一次性行為都能成為一次難忘的體驗。
它的內部運作原理對所有人來說都是一個謎。",ArchotechPenis.description,ThingDef\Items_BodyParts_Implants.xml
ArchotechVagina.label,[待翻译] 超凡科技陰道,ArchotechVagina.label,ThingDef\Items_BodyParts_Implants.xml
ArchotechVagina.description,"[待翻译] 一條由超凡科技打造的人工陰道。
-它與它的肉質原型如出一轍，但它的特性使其完美的代替了它柔弱的有機原版。
-頂尖的潤滑、伸縮性以及自我修復能力使其能夠輕鬆承受任何插入物體，並允許任何型別的後代通過而不會發生特殊情況。 
-它能與身體無縫連線並且對擁有對大多數已知性病的免疫能力。
-卓越的靈敏度，溫度調節以及費洛蒙能滿足任何型別的對象。
它的內部運作原理對所有人來說都是一個謎。",ArchotechVagina.description,ThingDef\Items_BodyParts_Implants.xml
ArchotechBreasts.label,[待翻译] 超凡科技乳房,ArchotechBreasts.label,ThingDef\Items_BodyParts_Implants.xml
ArchotechBreasts.description,"[待翻译] 一對由超凡科技打造的人工乳房。
-它們能變成任何你想要的形狀，在任何時候都不會妨礙佩戴者。
-它們的表面比任何自然面板都要順滑，想要弄壞它比破壞塑鋼還要困難並擁有自我修復能力。
它們的內部運作原理對所有人來說都是一個謎。",ArchotechBreasts.description,ThingDef\Items_BodyParts_Implants.xml
ArchotechAnus.label,[待翻译] 超凡科技肛門,ArchotechAnus.label,ThingDef\Items_BodyParts_Implants.xml
ArchotechAnus.description,"[待翻译] 一個由超凡科技打造的人工肛門。
-它從外形上難以和自然肛門區分。
-無與倫比的強度和自我修復的特性使其幾乎不可能被破壞。
它的內部運作原理對所有人來說都是一個謎。",ArchotechAnus.description,ThingDef\Items_BodyParts_Implants.xml
OvipositorM.label,[待翻译] 注卵器（雄性）,OvipositorM.label,ThingDef\Items_BodyParts_Insect.xml
OvipositorM.description,[待翻译] 使蟲卵受精的產卵器。,OvipositorM.description,ThingDef\Items_BodyParts_Insect.xml
OvipositorF.label,[待翻译] 注卵器（雌性）,OvipositorF.label,ThingDef\Items_BodyParts_Insect.xml
OvipositorF.description,[待翻译] 蟲產卵用的產卵器，它能在宿主體內產卵。,OvipositorF.description,ThingDef\Items_BodyParts_Insect.xml
InsectAnus.label,[待翻译] 蟲肛門,InsectAnus.label,ThingDef\Items_BodyParts_Insect.xml
InsectAnus.description,[待翻译] 蟲肛門。,InsectAnus.description,ThingDef\Items_BodyParts_Insect.xml
SlimeGlob.label,[待翻译] 粘液團,SlimeGlob.label,ThingDef\Items_BodyParts_Slime.xml
SlimeGlob.description,[待翻译] 一種溢出液組成的粘液球，用於生長粘液部件（人類無法安裝）,SlimeGlob.description,ThingDef\Items_BodyParts_Slime.xml
Hololock.label,[待翻译] 全息鎖,Hololock.label,ThingDef\Items_Bondage.xml
Hololock.description,"[待翻译] 高科技的鎖定器，功能包括：
-高度耐寒，玻璃鋼裝飾結構。
-隨機金鑰進行高度的加密，確保無法仿製。
-自毀觸發裝置，確保損壞時破壞內部物品，而不是被人繳獲。
全息鎖最初是為軍事用途而設計的，後來在BDSM社區中流行起來。在BDSM社區，人們習慣用匹配的名字來雕刻鑰匙和鎖，這樣更容易辨識。",Hololock.description,ThingDef\Items_Bondage.xml
Holokey.label,[待翻译] 全息鑰匙,Holokey.label,ThingDef\Items_Bondage.xml
Holokey.description,[待翻译] 一個高科技的鑰匙，用於打開配對的鎖。,Holokey.description,ThingDef\Items_Bondage.xml
RJW_EggUnfertilized.label,[待翻译] 卵（未受精）,RJW_EggUnfertilized.label,ThingDef\Items_Resource_AnimalProduct_Eggs.xml
RJW_EggUnfertilized.description,[待翻译] 未受精的卵。,RJW_EggUnfertilized.description,ThingDef\Items_Resource_AnimalProduct_Eggs.xml
RJW_EggFertilized.label,[待翻译] 卵（受精）,RJW_EggFertilized.label,ThingDef\Items_Resource_AnimalProduct_Eggs.xml
RJW_EggFertilized.description,[待翻译] 受精的卵。,RJW_EggFertilized.description,ThingDef\Items_Resource_AnimalProduct_Eggs.xml
RJW_EggInsectUnfertilized.label,[待翻译] 蟲卵（未受精）,RJW_EggInsectUnfertilized.label,ThingDef\Items_Resource_AnimalProduct_Eggs.xml
RJW_EggInsectUnfertilized.description,[待翻译] 未受精的蟲卵。,RJW_EggInsectUnfertilized.description,ThingDef\Items_Resource_AnimalProduct_Eggs.xml
RJW_EggInsectFertilized.label,[待翻译] 蟲卵（受精）,RJW_EggInsectFertilized.label,ThingDef\Items_Resource_AnimalProduct_Eggs.xml
RJW_EggInsectFertilized.description,[待翻译] 受精的蟲卵。,RJW_EggInsectFertilized.description,ThingDef\Items_Resource_AnimalProduct_Eggs.xml
SexWithCondom.stages.0.label,[待翻译] 不得不戴避孕套,SexWithCondom.stages.0.label,ThoughtDef\Birth_Control.xml
SexWithCondom.stages.0.description,[待翻译] 不得不戴避孕套。,SexWithCondom.stages.0.description,ThoughtDef\Birth_Control.xml
HumpShroomEffect.stages.0.label,[待翻译] 駝峰菇回味,HumpShroomEffect.stages.0.label,ThoughtDef\Humpshroom.xml
HumpShroomEffect.stages.0.description,[待翻译] 這味道太有意思了。,HumpShroomEffect.stages.0.description,ThoughtDef\Humpshroom.xml
HumpShroomWithdrawal.stages.1.label,[待翻译] 駝峰菇渴求,HumpShroomWithdrawal.stages.1.label,ThoughtDef\Humpshroom.xml
HumpShroomWithdrawal.stages.1.description,[待翻译] 我下面什麼都感覺不到。,HumpShroomWithdrawal.stages.1.description,ThoughtDef\Humpshroom.xml
GotBredByAnimal.stages.0.label,[待翻译] 被動物強姦,GotBredByAnimal.stages.0.label,ThoughtDef\Thoughts_Bestiality.xml
GotBredByAnimal.stages.0.description,[待翻译] 一隻動物試圖對我配種！,GotBredByAnimal.stages.0.description,ThoughtDef\Thoughts_Bestiality.xml
GotAnalBredByAnimal.stages.0.label,[待翻译] 被動物強姦屁股,GotAnalBredByAnimal.stages.0.label,ThoughtDef\Thoughts_Bestiality.xml
GotAnalBredByAnimal.stages.0.description,[待翻译] 我被一隻動物強姦了屁股……沒有比這更丟臉的了，我只想爬進洞里死。拜託，不要有人看著我……,GotAnalBredByAnimal.stages.0.description,ThoughtDef\Thoughts_Bestiality.xml
MasochistGotBredByAnimal.stages.0.label,[待翻译] 被動物強姦（受虐狂）,MasochistGotBredByAnimal.stages.0.label,ThoughtDef\Thoughts_Bestiality.xml
MasochistGotBredByAnimal.stages.0.description,[待翻译] 一隻動物試圖對我配種。我有點喜歡那樣……,MasochistGotBredByAnimal.stages.0.description,ThoughtDef\Thoughts_Bestiality.xml
MasochistGotAnalBredByAnimal.stages.0.label,[待翻译] 被動物強姦屁股（受虐狂）,MasochistGotAnalBredByAnimal.stages.0.label,ThoughtDef\Thoughts_Bestiality.xml
MasochistGotAnalBredByAnimal.stages.0.description,[待翻译] 我被一隻動物強姦了……屁股。它完全羞辱了我，在我身上發情，肆無忌憚地摧殘我的屁眼，我就像是一頭什麼都不值得的豬……我可以習慣的。,MasochistGotAnalBredByAnimal.stages.0.description,ThoughtDef\Thoughts_Bestiality.xml
ZoophileGotBredByAnimal.stages.0.label,[待翻译] 被動物配種（戀獸癖）,ZoophileGotBredByAnimal.stages.0.label,ThoughtDef\Thoughts_Bestiality.xml
ZoophileGotBredByAnimal.stages.0.description,[待翻译] 一隻動物和我做愛~,ZoophileGotBredByAnimal.stages.0.description,ThoughtDef\Thoughts_Bestiality.xml
ZoophileGotAnalBredByAnimal.stages.0.label,[待翻译] 被動物強姦屁股（戀獸癖）,ZoophileGotAnalBredByAnimal.stages.0.label,ThoughtDef\Thoughts_Bestiality.xml
ZoophileGotAnalBredByAnimal.stages.0.description,[待翻译] 那隻動物把我狠狠地揍了一頓，把我變成了它的婊子……它騎在我身上，刺進我的屁股，直到它把它的種子塞滿了我……讓我每次想起這些就想撫摸一次自己。,ZoophileGotAnalBredByAnimal.stages.0.description,ThoughtDef\Thoughts_Bestiality.xml
AllowedAnimalToBreed.stages.0.label,[待翻译] 被動物配種,AllowedAnimalToBreed.stages.0.label,ThoughtDef\Thoughts_Bestiality.xml
AllowedAnimalToBreed.stages.0.description,[待翻译] 我居然慾求不滿到讓一隻動物騎上了我，我感到很羞愧。但那還挺爽的……,AllowedAnimalToBreed.stages.0.description,ThoughtDef\Thoughts_Bestiality.xml
GotLickedByAnimal.stages.0.label,[待翻译] 被動物強姦,GotLickedByAnimal.stages.0.label,ThoughtDef\Thoughts_Bestiality.xml
GotLickedByAnimal.stages.0.description,[待翻译] 一隻動物強行把舌頭伸進我的體內。,GotLickedByAnimal.stages.0.description,ThoughtDef\Thoughts_Bestiality.xml
MasochistGotLickedByAnimal.stages.0.label,[待翻译] 被動物強姦（受虐狂）,MasochistGotLickedByAnimal.stages.0.label,ThoughtDef\Thoughts_Bestiality.xml
MasochistGotLickedByAnimal.stages.0.description,[待翻译] 一隻動物強行把舌頭伸進我的體內。但是我還蠻喜歡那樣……,MasochistGotLickedByAnimal.stages.0.description,ThoughtDef\Thoughts_Bestiality.xml
ZoophileGotLickedByAnimal.stages.0.label,[待翻译] 被動物迷住了（戀獸癖）,ZoophileGotLickedByAnimal.stages.0.label,ThoughtDef\Thoughts_Bestiality.xml
ZoophileGotLickedByAnimal.stages.0.description,[待翻译] 一隻動物為我口交，舔得我欣喜落狂！,ZoophileGotLickedByAnimal.stages.0.description,ThoughtDef\Thoughts_Bestiality.xml
AllowedAnimalToLick.stages.0.label,[待翻译] 被動物舔了,AllowedAnimalToLick.stages.0.label,ThoughtDef\Thoughts_Bestiality.xml
AllowedAnimalToLick.stages.0.description,[待翻译] 我讓一隻動物舔了我，我為自己感到羞愧，但我有點喜歡那樣的……,AllowedAnimalToLick.stages.0.description,ThoughtDef\Thoughts_Bestiality.xml
GotGropedByAnimal.stages.0.label,[待翻译] 被動物猥褻,GotGropedByAnimal.stages.0.label,ThoughtDef\Thoughts_Bestiality.xml
GotGropedByAnimal.stages.0.description,[待翻译] 一隻動物猥褻了我！髒死了！,GotGropedByAnimal.stages.0.description,ThoughtDef\Thoughts_Bestiality.xml
MasochistGotGropedByAnimal.stages.0.label,[待翻译] 被動物猥褻（受虐狂）,MasochistGotGropedByAnimal.stages.0.label,ThoughtDef\Thoughts_Bestiality.xml
MasochistGotGropedByAnimal.stages.0.description,[待翻译] 一隻動物猥褻了我，但我有點喜歡那樣的……,MasochistGotGropedByAnimal.stages.0.description,ThoughtDef\Thoughts_Bestiality.xml
ZoophileGotGropedByAnimal.stages.0.label,[待翻译] 被動物猥褻（戀獸癖）,ZoophileGotGropedByAnimal.stages.0.label,ThoughtDef\Thoughts_Bestiality.xml
ZoophileGotGropedByAnimal.stages.0.description,[待翻译] 一隻動物迷住了我❤,ZoophileGotGropedByAnimal.stages.0.description,ThoughtDef\Thoughts_Bestiality.xml
AllowedAnimalToGrope.stages.0.label,[待翻译] 被動物摸過,AllowedAnimalToGrope.stages.0.label,ThoughtDef\Thoughts_Bestiality.xml
AllowedAnimalToGrope.stages.0.description,[待翻译] 我為自己感到羞愧，我居然慾求不滿到讓一隻動物仔細地摸了我的身體……,AllowedAnimalToGrope.stages.0.description,ThoughtDef\Thoughts_Bestiality.xml
Bound.stages.0.label,[待翻译] 束縛,Bound.stages.0.label,ThoughtDef\Thoughts_Bondage.xml
Bound.stages.0.description,[待翻译] 這東西真煩人，我希望我能把它弄下來。,Bound.stages.0.description,ThoughtDef\Thoughts_Bondage.xml
Bound.stages.1.label,[待翻译] 帶著口球,Bound.stages.1.label,ThoughtDef\Thoughts_Bondage.xml
Bound.stages.1.description,[待翻译] 嗚嗚嗚，啊啊嗚嗚……,Bound.stages.1.description,ThoughtDef\Thoughts_Bondage.xml
Bound.stages.2.label,[待翻译] 束縛並帶著口球,Bound.stages.2.label,ThoughtDef\Thoughts_Bondage.xml
Bound.stages.2.description,[待翻译] 嗚嗚嗚……啊啊啊，唔啊啊啊，哇哇哇哇哇……,Bound.stages.2.description,ThoughtDef\Thoughts_Bondage.xml
MasochistBound.stages.0.label,[待翻译] 受虐狂被束縛,MasochistBound.stages.0.label,ThoughtDef\Thoughts_Bondage.xml
MasochistBound.stages.0.description,[待翻译] 嘿嘿嘿……,MasochistBound.stages.0.description,ThoughtDef\Thoughts_Bondage.xml
MasochistBound.stages.1.label,[待翻译] 受虐狂帶口球,MasochistBound.stages.1.label,ThoughtDef\Thoughts_Bondage.xml
MasochistBound.stages.1.description,[待翻译] 唔，嗯~o(*￣▽￣*)o,MasochistBound.stages.1.description,ThoughtDef\Thoughts_Bondage.xml
MasochistBound.stages.2.label,[待翻译] 受虐狂被束縛並帶口球,MasochistBound.stages.2.label,ThoughtDef\Thoughts_Bondage.xml
MasochistBound.stages.2.description,[待翻译] 嗯~嗯~嗯~,MasochistBound.stages.2.description,ThoughtDef\Thoughts_Bondage.xml
MyPupDied.stages.0.label,[待翻译] 我的兒子{0}死了,MyPupDied.stages.0.label,ThoughtDef\Thoughts_Family.xml
MyPupDied.stages.0.description,[待翻译] 我的兒子死了，我的血肉啊……,MyPupDied.stages.0.description,ThoughtDef\Thoughts_Family.xml
MyPupDiedFemale.stages.0.label,[待翻译] 我的女兒{0}死了,MyPupDiedFemale.stages.0.label,ThoughtDef\Thoughts_Family.xml
MyPupDiedFemale.stages.0.description,[待翻译] 我的女兒死了，我的血肉啊……,MyPupDiedFemale.stages.0.description,ThoughtDef\Thoughts_Family.xml
KilledMyPup.stages.0.label,[待翻译] 殺死我的兒子,KilledMyPup.stages.0.label,ThoughtDef\Thoughts_Family.xml
KilledMyPupFemale.stages.0.label,[待翻译] 殺死我的女兒,KilledMyPupFemale.stages.0.label,ThoughtDef\Thoughts_Family.xml
SoldMyPup.stages.0.label,[待翻译] 出售我的愛人,SoldMyPup.stages.0.label,ThoughtDef\Thoughts_Family.xml
SoldMyPup.stages.0.description,[待翻译] 我的孩子被賣了！,SoldMyPup.stages.0.description,ThoughtDef\Thoughts_Family.xml
ViolatedCorpse.stages.0.label,[待翻译] 姦屍,ViolatedCorpse.stages.0.label,ThoughtDef\Thoughts_Necro.xml
ViolatedCorpse.stages.0.description,[待翻译] {0}不僅僅是個僵硬的東西，你懂我意思的……,ViolatedCorpse.stages.0.description,ThoughtDef\Thoughts_Necro.xml
ThatsMyFetish.stages.0.label,[待翻译] 滿足了我的性癖,ThatsMyFetish.stages.0.label,ThoughtDef\Thoughts_Quirk.xml
ThatsMyFetish.stages.0.description,[待翻译] 我剛做了一次滿足我一個怪癖的性愛。,ThatsMyFetish.stages.0.description,ThoughtDef\Thoughts_Quirk.xml
FeelingBroken.stages.0.label,[待翻译] 頭暈,FeelingBroken.stages.0.label,ThoughtDef\Thoughts_Rape.xml
FeelingBroken.stages.0.description,[待翻译] 我被它們強姦了那麼多次，我感到精疲力盡，頭暈目眩。,FeelingBroken.stages.0.description,ThoughtDef\Thoughts_Rape.xml
FeelingBroken.stages.1.label,[待翻译] 我的身體要壞掉了,FeelingBroken.stages.1.label,ThoughtDef\Thoughts_Rape.xml
FeelingBroken.stages.1.description,[待翻译] 不……我不想要了……啊……啊啊……我的身體要……要壞掉了。,FeelingBroken.stages.1.description,ThoughtDef\Thoughts_Rape.xml
FeelingBroken.stages.2.label,[待翻译] 乞求更多,FeelingBroken.stages.2.label,ThoughtDef\Thoughts_Rape.xml
FeelingBroken.stages.2.description,[待翻译] 主人！快來懲罰我吧！快來注滿我吧！我卑微的身體完全屬於你！,FeelingBroken.stages.2.description,ThoughtDef\Thoughts_Rape.xml
GotRaped.stages.0.label,[待翻译] 被強姦,GotRaped.stages.0.label,ThoughtDef\Thoughts_Rape.xml
GotRaped.stages.0.description,[待翻译] 我被強姦了……我感到很無助和像個洩慾工具,GotRaped.stages.0.description,ThoughtDef\Thoughts_Rape.xml
GotAnalRaped.stages.0.label,[待翻译] 被強姦屁股,GotAnalRaped.stages.0.label,ThoughtDef\Thoughts_Rape.xml
GotAnalRaped.stages.0.description,[待翻译] 我被強姦了屁股……我感到如此的褻瀆和骯髒。,GotAnalRaped.stages.0.description,ThoughtDef\Thoughts_Rape.xml
GotAnalRapedByFemale.stages.0.label,[待翻译] 被女孩強姦屁股,GotAnalRapedByFemale.stages.0.label,ThoughtDef\Thoughts_Rape.xml
GotAnalRapedByFemale.stages.0.description,[待翻译] 我被一個女孩強姦了屁股……太丟人了。我是一個軟弱無用的垃圾。這可能是因為我的軟弱而應得的……,GotAnalRapedByFemale.stages.0.description,ThoughtDef\Thoughts_Rape.xml
GotRapedUnconscious.stages.0.label,[待翻译] 被強姦（失去知覺）,GotRapedUnconscious.stages.0.label,ThoughtDef\Thoughts_Rape.xml
GotRapedUnconscious.stages.0.description,[待翻译] 天哪！有人或什麼東西在我昏迷的時候強姦了我。我感到如此的褻瀆和骯髒。,GotRapedUnconscious.stages.0.description,ThoughtDef\Thoughts_Rape.xml
MasochistGotRapedUnconscious.stages.0.label,[待翻译] 被強姦（失去知覺）（受虐狂）,MasochistGotRapedUnconscious.stages.0.label,ThoughtDef\Thoughts_Rape.xml
MasochistGotRapedUnconscious.stages.0.description,[待翻译] 有人在我昏迷的時候用了我的身體，最糟糕的是我根本沒享受到！,MasochistGotRapedUnconscious.stages.0.description,ThoughtDef\Thoughts_Rape.xml
MasochistGotRaped.stages.0.label,[待翻译] 被強姦（受虐狂）,MasochistGotRaped.stages.0.label,ThoughtDef\Thoughts_Rape.xml
MasochistGotRaped.stages.0.description,[待翻译] 我被用完了就扔，像塊肉一樣。不過，我覺得這事……還不錯……,MasochistGotRaped.stages.0.description,ThoughtDef\Thoughts_Rape.xml
MasochistGotAnalRaped.stages.0.label,[待翻译] 被強姦屁股（受虐狂）,MasochistGotAnalRaped.stages.0.label,ThoughtDef\Thoughts_Rape.xml
MasochistGotAnalRaped.stages.0.description,[待翻译] 我的屁股被強姦了……太激烈了。他們把我壓在地上，對我的屁眼就像打木樁一樣干……嗯~,MasochistGotAnalRaped.stages.0.description,ThoughtDef\Thoughts_Rape.xml
MasochistGotAnalRapedByFemale.stages.0.label,[待翻译] 被女孩強姦屁股（受虐狂）,MasochistGotAnalRapedByFemale.stages.0.label,ThoughtDef\Thoughts_Rape.xml
MasochistGotAnalRapedByFemale.stages.0.description,[待翻译] 我被一個女孩強姦了屁股……天哪，真熱。一個女人對你有這麼大的權力，她把你打得屁滾尿流，然後把你當婊子……,MasochistGotAnalRapedByFemale.stages.0.description,ThoughtDef\Thoughts_Rape.xml
HateMyRapist.stages.0.label,[待翻译] 強姦了我,HateMyRapist.stages.0.label,ThoughtDef\Thoughts_Rape.xml
HateMyRapist.stages.0.description,[待翻译] 我被{0}強姦了，我永遠不會原諒他們。,HateMyRapist.stages.0.description,ThoughtDef\Thoughts_Rape.xml
KindaLikeMyRapist.stages.0.label,[待翻译] 強姦了我（受虐狂）,KindaLikeMyRapist.stages.0.label,ThoughtDef\Thoughts_Rape.xml
KindaLikeMyRapist.stages.0.description,[待翻译] {0}粗暴地強迫我做愛。我希望他們能經常這樣做……,KindaLikeMyRapist.stages.0.description,ThoughtDef\Thoughts_Rape.xml
AllowedMeToGetRaped.stages.0.label,[待翻译] 放任我被強姦,AllowedMeToGetRaped.stages.0.label,ThoughtDef\Thoughts_Rape.xml
AllowedMeToGetRaped.stages.0.description,[待翻译] 我被強姦了，在我受苦時，那狗屎{0}瞥向一邊裝作什麼也沒發生！,AllowedMeToGetRaped.stages.0.description,ThoughtDef\Thoughts_Rape.xml
StoleSomeLovin.stages.0.label,[待翻译] 強迫洩慾,StoleSomeLovin.stages.0.label,ThoughtDef\Thoughts_Rape.xml
StoleSomeLovin.stages.0.description,[待翻译] 我不得已的上了某個婊子，做愛過程很糟糕，但總比什麼都沒有好。,StoleSomeLovin.stages.0.description,ThoughtDef\Thoughts_Rape.xml
MadeSomeLovin.stages.0.label,[待翻译] 做了會兒愛,MadeSomeLovin.stages.0.label,ThoughtDef\Thoughts_Rape.xml
MadeSomeLovin.stages.0.description,[待翻译] 在乾草中度過了一些美好時光。,MadeSomeLovin.stages.0.description,ThoughtDef\Thoughts_Rape.xml
BloodlustStoleSomeLovin.stages.0.label,[待翻译] 強迫洩慾（嗜血）,BloodlustStoleSomeLovin.stages.0.label,ThoughtDef\Thoughts_Rape.xml
BloodlustStoleSomeLovin.stages.0.description,[待翻译] 我強迫那賤貨跟我做愛。那叫聲！那淚水！那血跡！簡直太痛快了！自從那天我干翻了那些部落以後，我就再也沒有感覺這麼暢快過了！,BloodlustStoleSomeLovin.stages.0.description,ThoughtDef\Thoughts_Rape.xml
NeedSex.stages.0.label,[待翻译] 性瘋狂,NeedSex.stages.0.label,ThoughtDef\Thoughts_Sex.xml
NeedSex.stages.0.description,[待翻译] 我要操逼！！！,NeedSex.stages.0.description,ThoughtDef\Thoughts_Sex.xml
NeedSex.stages.1.label,[待翻译] 性飢渴,NeedSex.stages.1.label,ThoughtDef\Thoughts_Sex.xml
NeedSex.stages.1.description,[待翻译] 太久了，我無時不刻想著性。,NeedSex.stages.1.description,ThoughtDef\Thoughts_Sex.xml
NeedSex.stages.2.label,[待翻译] 性滿足,NeedSex.stages.2.label,ThoughtDef\Thoughts_Sex.xml
NeedSex.stages.2.description,[待翻译] 我在乾草中翻了個痛快。,NeedSex.stages.2.description,ThoughtDef\Thoughts_Sex.xml
RJW_Ahegao.stages.0.label,[待翻译] 阿黑顏,RJW_Ahegao.stages.0.label,ThoughtDef\Thoughts_Sex.xml
RJW_Ahegao.stages.0.description,[待翻译] 我的腿麻木了，我的舌頭耷拉著，我的眼睛翻進了我的腦袋裡。,RJW_Ahegao.stages.0.description,ThoughtDef\Thoughts_Sex.xml
Fapped.stages.0.label,[待翻译] 只是自慰,Fapped.stages.0.label,ThoughtDef\Thoughts_Sex.xml
Fapped.stages.0.description,[待翻译] 我只是自慰而已。嗯，一個人。,Fapped.stages.0.description,ThoughtDef\Thoughts_Sex.xml
male2trap.stages.0.label,[待翻译] 獲得新生,male2trap.stages.0.label,ThoughtDef\Thoughts_SexChange.xml
male2trap.stages.0.description,[待翻译] 嘁嘁嘁，扶他即同性戀，你懂的。,male2trap.stages.0.description,ThoughtDef\Thoughts_SexChange.xml
male2trap.stages.1.label,[待翻译] 接受變性,male2trap.stages.1.label,ThoughtDef\Thoughts_SexChange.xml
